RouteDataID,CountryNum,StateNum,Route,RPID,Year,Month,Day,ObsN,TotalSpp,StartTemp,EndTemp,TempScale,StartWind,EndWind,StartSky,EndSky,StartTime,EndTime,Assistant,QualityCurrentID,RunType
6362680,840,89,182,101,2016,6,5,1190918,43,57,70,F,0,2,1,1,434,935,NULL,1,1
6240237,840,89,183,101,2001,6,11,1090301,49,50,71,F,1,0,2,0,436,931,1,1,1
6357861,840,89,242,101,2015,6,5,1151185,68,55,67,F,0,0,0,0,449,935,0,1,1
6362970,840,89,242,101,2016,6,30,1151185,61,50,60,F,0,0,0,0,446,1000,0,1,1
6239404,840,89,262,101,2000,6,3,1150666,46,43,70,F,1,0,0,0,447,1003,1,1,1
6240535,840,89,262,101,2001,6,10,1150666,40,46,83,F,2,3,2,2,438,935,0,1,1
6360820,840,89,262,101,2015,6,5,1010328,36,61,81,F,2,3,0,2,440,1127,0,0,0
6363435,840,89,262,101,2016,6,1,1010328,30,55,82,F,2,1,2,1,438,1144,0,0,0
6239408,840,89,902,101,2000,6,22,1070213,34,42,48,F,0,1,1,0,433,857,1,1,0
6240538,840,89,902,101,2001,6,21,1070213,39,47,53,F,0,1,1,2,433,847,1,1,0
6240391,840,89,903,101,2000,6,25,1070213,34,50,44,F,3,1,0,0,429,840,0,1,0
6241686,840,89,903,101,2001,6,22,1070213,37,57,56,F,4,3,2,2,429,834,0,1,0
6358353,840,89,903,101,2015,6,25,1040853,29,57,59,F,0,0,0,0,429,841,0,1,0
6361759,840,89,903,101,2016,6,28,1040853,31,50,60,F,0,0,0,1,429,841,0,1,0
6360920,840,89,905,101,2016,6,12,970329,54,51,57,F,2,1,2,1,437,855,1,1,0
6238632,840,89,906,101,2000,6,29,1020212,65,50,68,F,0,0,0,0,422,936,1,1,0
6240240,840,89,906,101,2001,6,29,1020212,56,42,63,F,0,0,0,0,422,937,1,1,0
6358307,840,89,906,101,2015,6,18,1020212,56,56,70,F,0,0,2,2,422,956,1,1,0
6361720,840,89,906,101,2016,6,23,1020212,53,53,57,F,2,2,2,2,422,1017,1,1,0
6238633,840,89,907,101,2000,6,2,1010170,52,48,54,F,0,0,1,0,432,920,1,1,0
6240244,840,89,907,101,2001,5,31,1010170,50,50,65,F,2,0,0,0,440,950,0,1,0
6360325,840,89,907,101,2015,6,28,1120653,54,68,76,F,2,2,1,5,442,1053,1,1,0
6366898,840,89,907,101,2016,7,1,1120653,56,55,63,F,0,2,0,2,442,1024,1,1,0
6240395,840,89,908,101,2000,6,15,1080215,65,56,63,F,0,3,0,1,417,931,1,1,0
6241690,840,89,908,101,2001,6,22,1080215,64,60,75,F,0,0,1,0,426,910,0,1,0
6358190,840,89,908,101,2015,6,24,1090458,81,47,71,F,1,1,2,2,419,916,1,1,0
6362218,840,89,908,101,2016,6,17,1090458,79,50,67,F,1,0,0,0,416,858,1,1,0
6239286,840,89,909,101,2000,6,19,1120335,33,45,55,F,3,1,1,0,442,945,1,1,0
6241315,840,89,909,101,2001,6,24,1020237,42,11,13,C,1,0,2,2,442,857,0,1,0
6359174,840,89,909,101,2015,6,21,1020237,47,9,18,C,1,1,2,1,442,958,0,1,0
6362429,840,89,909,101,2016,6,21,1020237,45,7,13,C,1,1,1,0,442,946,0,1,0
6238635,840,89,910,101,2000,5,27,1100112,68,50,55,F,0,0,0,0,528,955,0,0,0
6240247,840,89,910,101,2001,6,10,1100112,69,52,60,F,1,1,2,1,452,926,0,1,0
6360775,840,89,910,101,2015,6,7,1100112,63,50,75,F,0,0,0,0,445,925,0,1,0
6359482,840,89,950,101,2015,5,28,1190886,23,58,85,F,0,1,0,0,438,1037,1,1,0
6363278,840,89,950,101,2016,6,23,1190886,24,70,74,F,2,2,2,1,435,930,1,1,0
6359596,840,89,951,101,2015,6,5,1190886,49,61,86,F,1,2,0,0,438,1053,1,1,0
6363279,840,89,951,101,2016,6,7,1190886,46,68,95,F,0,0,1,0,425,1015,1,1,0
6240399,840,90,1,101,2000,6,10,1120133,68,60,73,F,0,0,0,0,535,943,1,1,1
6241694,840,90,1,101,2001,6,9,1120133,65,52,64,F,0,0,1,1,530,947,1,1,1
6357770,840,90,1,101,2015,6,12,1120133,61,62,77,F,0,0,0,2,535,951,1,1,1
6362681,840,90,1,101,2016,6,12,1120133,65,65,80,F,0,2,1,1,530,958,1,1,1
6239412,840,90,2,101,2000,6,23,1090526,53,56,72,F,0,1,0,1,532,932,0,1,1
6240541,840,90,2,101,2001,6,25,1090526,44,51,64,F,0,2,1,1,530,916,0,1,1
6238638,840,90,3,101,2000,6,23,1120167,81,58,75,F,1,3,0,0,530,1014,0,1,1
6240252,840,90,3,101,2001,6,26,1120167,74,60,70,F,0,2,2,2,530,1055,0,1,1
6357187,840,90,3,101,2015,5,31,1190590,76,57,74,F,0,2,0,1,530,1140,1,1,1
6361574,840,90,3,101,2016,6,12,1190590,67,58,82,F,0,4,0,1,530,1145,1,1,1
6361250,840,90,4,101,2016,5,27,1140711,56,64,76,F,1,0,4,0,534,1041,0,1,1
6357535,840,90,5,101,2015,6,7,1190622,67,60,77,F,1,3,1,1,534,1115,1,1,1
6361407,840,90,5,101,2016,6,9,1190622,66,46,73,F,0,1,0,0,534,1120,1,1,1
6239288,840,90,6,101,2000,6,1,1050028,54,50,54,F,1,0,2,2,534,950,1,1,1
6241317,840,90,6,101,2001,6,9,1050028,53,51,58,F,0,1,0,0,534,939,1,1,1
6359003,840,90,6,101,2015,7,5,1070567,45,63,73,F,0,3,2,2,534,1130,0,0,0
6246766,840,90,7,101,2000,6,12,990410,57,52,60,F,1,0,1,1,530,1129,1,1,1
6246767,840,90,7,101,2001,6,11,990410,52,55,69,F,1,0,0,0,540,1137,1,1,1
6357559,840,90,7,101,2015,6,14,1190590,66,64,90,F,0,1,4,1,534,1110,1,1,1
6361600,840,90,7,101,2016,6,19,1190590,69,54,80,F,1,2,0,2,534,1119,1,1,1
6248316,840,90,8,101,2000,6,10,990410,63,49,60,F,0,0,1,0,525,1008,1,1,1
6248319,840,90,8,101,2001,6,8,990410,63,50,61,F,0,0,1,0,540,1012,1,1,1
6361260,840,90,9,101,2016,5,28,1140711,57,63,81,F,0,1,1,1,534,1034,0,1,1
6240403,840,90,11,101,2000,6,26,1030306,63,70,77,F,0,0,2,1,535,1029,0,1,1
6363667,840,90,11,101,2015,6,28,981286,60,63,68,F,3,4,1,2,539,1044,1,1,1
6239290,840,90,14,101,2000,6,19,1020159,64,65,65,F,0,1,2,2,531,1043,0,1,1
6240482,840,90,14,101,2001,6,18,1020159,67,54,65,F,0,2,0,0,531,1019,1,1,1
6357178,840,90,14,101,2015,5,31,1020159,67,64,80,F,1,2,1,1,531,1017,0,1,1
6360816,840,90,14,101,2016,5,30,1020159,66,61,73,F,0,1,1,1,531,1002,0,1,1
6239292,840,90,15,101,2000,6,14,1210033,65,70,84,F,0,1,0,0,530,1045,1,1,1
6241320,840,90,15,101,2001,6,19,1210033,56,60,77,F,0,0,0,0,530,945,1,1,1
6360884,840,90,15,101,2016,6,9,981286,59,53,72,F,0,1,4,0,535,1000,1,1,1
6239294,840,90,16,101,2000,6,3,1020159,66,62,68,F,0,2,2,1,531,1006,0,1,1
6241323,840,90,16,101,2001,6,17,1020159,69,58,76,F,1,1,4,0,531,954,0,1,1
6357159,840,90,16,101,2015,5,29,1020159,67,63,75,F,0,1,1,1,531,1021,0,1,1
6360628,840,90,16,101,2016,5,28,1020159,66,63,75,F,0,1,0,1,531,1010,0,1,1
6239416,840,90,19,101,2000,6,4,1010156,72,49,53,F,1,0,0,1,531,1005,1,1,1
6240546,840,90,19,101,2001,6,17,1010156,68,58,72,F,0,0,4,1,531,1005,1,1,1
6360099,840,90,19,101,2015,5,31,1010156,57,66,76,F,0,2,1,1,527,949,0,1,1
6361257,840,90,19,101,2016,6,12,1010156,54,70,77,F,2,3,1,0,531,952,0,1,1
6360821,840,90,20,101,2015,6,7,1070440,53,57,87,F,1,2,4,0,531,1042,0,1,1
6364095,840,90,20,101,2016,6,11,1070440,49,62,82,F,1,1,0,0,531,1037,0,1,1
6360822,840,90,21,101,2015,6,14,1070440,53,66,88,F,1,1,4,0,538,1026,0,1,1
6364079,840,90,21,101,2016,6,12,1070440,53,59,83,F,1,2,0,0,531,1050,0,1,1
6239420,840,90,22,101,2000,6,23,1080274,55,62,68,F,0,1,1,1,527,1040,1,1,1
6240548,840,90,22,101,2001,6,19,1080274,53,55,76,F,0,1,0,1,527,1036,1,1,1
6357705,840,90,22,101,2015,6,15,1140711,57,67,67,F,1,3,1,2,527,1033,0,1,1
6361240,840,90,22,101,2016,5,29,1140711,64,63,71,F,0,1,2,2,527,1038,0,1,1
6241698,840,90,23,101,2000,6,11,1020256,63,58,83,F,0,2,4,1,527,1028,0,1,1
6241703,840,90,23,101,2001,6,24,1080315,51,53,76,F,1,1,2,0,527,1032,0,1,1
6359897,840,90,23,101,2015,6,3,981386,64,57,57,F,0,0,2,2,528,1026,0,1,1
6362509,840,90,23,101,2016,6,4,981386,64,61,65,F,0,0,1,2,527,958,0,1,1
6240411,840,90,24,101,2000,7,2,1190372,59,56,71,F,0,0,0,0,538,1020,0,1,1
6248323,840,90,24,101,2001,7,4,1190372,55,63,72,F,0,2,2,2,527,1025,1,1,1
6358510,840,90,24,101,2015,7,2,1020349,55,63,70,F,0,0,2,2,527,1022,1,1,1
6360885,840,90,24,101,2016,6,7,1020349,60,56,70,F,0,2,1,1,527,1011,NULL,1,1
6239296,840,90,25,101,2000,6,28,1040465,67,60,70,F,0,0,2,2,527,1024,0,1,1
6357315,840,90,25,101,2015,6,7,981327,70,61,72,F,1,2,0,0,527,957,0,1,1
6361633,840,90,25,101,2016,6,10,981327,67,57,70,F,0,1,2,0,527,950,0,1,1
6239298,840,90,26,101,2000,6,4,1020159,74,49,63,F,0,2,4,1,527,1002,0,1,1
6241327,840,90,26,101,2001,6,16,1020159,71,76,72,F,0,1,2,2,527,958,0,1,1
6357697,840,90,26,101,2015,6,14,1020159,73,64,77,F,0,1,2,2,527,1014,0,1,1
6360769,840,90,26,101,2016,5,29,1020159,68,64,75,F,0,0,4,2,527,950,0,1,1
6239300,840,90,27,101,2000,6,8,1150658,56,50,65,F,0,3,4,0,527,1028,1,1,1
6241330,840,90,27,101,2001,6,28,1150658,52,60,72,F,1,1,4,0,527,952,1,1,1
6359796,840,90,27,101,2015,6,22,1091196,52,61,66,F,0,1,4,0,527,1020,0,1,1
6361636,840,90,27,101,2016,6,11,981327,77,55,70,F,0,0,2,0,527,945,0,1,1
6238641,840,90,28,101,2000,6,24,1030237,62,62,77,F,1,2,0,0,527,1008,0,1,1
6357731,840,90,28,101,2015,5,30,1020159,60,63,75,F,0,0,1,5,527,1045,0,1,1
6360876,840,90,28,101,2016,6,4,1020159,61,64,75,F,0,1,2,1,527,943,0,1,1
6239427,840,90,29,101,2000,6,13,1190372,53,64,80,F,0,3,0,1,528,1026,0,1,1
6246659,840,90,29,101,2001,6,14,1190372,57,62,78,F,0,0,0,1,530,1038,0,1,1
6358004,840,90,29,101,2015,6,14,981327,62,62,64,F,0,2,2,2,530,946,0,1,1
6361639,840,90,29,101,2016,6,12,981327,66,59,60,F,0,1,0,2,530,958,0,1,1
6239431,840,90,30,101,2000,6,4,980721,64,60,60,F,0,0,2,2,523,1005,1,1,1
6240552,840,90,30,101,2001,6,3,980721,59,51,49,F,4,5,2,2,523,1015,1,0,0
6357853,840,90,30,101,2015,6,13,1030642,61,63,68,F,1,2,1,8,523,1120,0,1,1
6362666,840,90,30,101,2016,6,12,1030642,64,66,66,F,0,3,2,2,523,1024,0,1,1
6357816,840,90,31,101,2015,6,14,1030642,67,63,60,F,0,0,2,2,523,1000,1,1,1
6362663,840,90,31,101,2016,6,11,1030642,59,60,85,F,0,0,0,0,523,1054,0,1,1
6239439,840,90,32,101,2000,6,10,1190151,72,57,75,F,0,1,0,0,523,1021,1,1,1
6247206,840,90,32,101,2001,6,12,1190151,67,65,62,F,0,2,2,2,523,1019,1,1,1
6361211,840,90,32,101,2016,6,18,1140711,60,51,71,F,0,1,4,0,523,1039,0,1,1
6240415,840,90,33,101,2000,6,16,1020256,58,65,82,F,0,3,2,0,533,957,1,1,1
6241707,840,90,33,101,2001,7,6,1080315,57,62,66,F,1,2,4,0,536,1026,0,1,1
6360103,840,90,33,101,2015,6,29,1080315,47,50,64,F,0,1,0,0,523,1036,0,1,1
6239302,840,90,34,101,2000,6,13,1120153,66,66,72,F,0,1,1,1,528,1015,1,1,1
6241335,840,90,34,101,2001,6,12,1120153,67,66,76,F,0,2,1,2,528,1010,1,1,1
6239304,840,90,35,101,2000,6,29,1090535,60,65,70,F,0,0,0,0,528,955,0,1,1
6240487,840,90,35,101,2001,6,11,1090535,63,62,72,F,0,0,2,0,528,936,0,1,1
6239306,840,90,36,101,2000,6,20,990463,66,56,76,F,0,2,4,0,528,1030,0,1,1
6241337,840,90,36,101,2001,6,15,990463,70,70,82,F,0,2,4,0,525,1010,0,1,1
6358431,840,90,36,101,2015,6,19,990782,67,70,84,F,1,2,2,2,540,1055,1,1,1
6239308,840,90,37,101,2000,6,2,980326,66,69,82,F,0,2,0,0,524,950,1,1,1
6241340,840,90,37,101,2001,6,15,980326,69,68,84,F,0,1,0,0,524,1000,1,1,1
6359306,840,90,37,101,2015,6,7,1030649,67,55,63,F,1,3,1,2,530,1055,1,1,1
6361836,840,90,37,101,2016,6,22,1030649,71,59,65,F,1,2,0,1,528,1056,0,1,1
6240419,840,90,38,101,2000,6,7,1040002,46,23,22,C,0,0,4,0,524,1020,0,1,1
6241710,840,90,38,101,2001,6,11,1040002,54,19,26,C,0,0,1,0,528,1100,0,1,1
6357119,840,90,38,101,2015,5,31,981304,59,64,78,F,1,2,1,1,524,1048,0,1,1
6360993,840,90,38,101,2016,6,13,981304,55,51,64,F,0,0,0,0,524,1029,0,1,1
6239435,840,90,39,101,2000,6,22,1040465,72,68,73,F,2,2,2,2,524,1013,0,1,1
6240555,840,90,39,101,2001,6,26,1040465,69,61,75,F,0,2,0,1,524,1030,0,1,1
6358108,840,90,39,101,2015,6,24,1040465,64,60,63,F,0,1,4,1,524,1015,0,1,1
6238644,840,90,41,101,2000,6,24,980006,62,60,78,F,0,1,0,1,524,1028,1,1,1
6240255,840,90,41,101,2001,6,2,980006,67,54,63,F,0,3,2,2,524,1042,1,1,1
6358622,840,90,41,101,2015,6,4,1060326,60,57,63,F,0,3,1,1,524,1026,0,1,1
6361948,840,90,41,101,2016,6,9,1060326,64,47,51,F,0,2,0,1,522,1022,0,1,1
6238646,840,90,42,101,2000,6,30,1040465,65,55,68,F,0,0,4,0,555,1020,0,0,0
6240258,840,90,42,101,2001,6,27,1040465,66,66,78,F,0,0,1,1,524,1010,0,1,1
6240265,840,90,43,101,2000,6,11,1190405,63,66,82,F,0,1,0,0,524,955,1,1,1
6240271,840,90,43,101,2001,6,10,1190405,62,54,70,F,0,0,4,0,540,949,1,1,1
6357824,840,90,43,101,2015,6,19,1020546,61,67,74,F,1,2,2,2,524,1054,0,1,1
6361350,840,90,43,101,2016,6,19,1020546,67,60,70,F,0,1,1,0,531,1059,0,1,1
6239310,840,90,44,101,2000,6,11,1040002,55,17,30,C,0,0,2,0,520,953,0,1,1
6241344,840,90,44,101,2001,6,3,1040002,46,15,13,C,1,1,2,5,520,1023,0,1,1
6357402,840,90,44,101,2015,5,31,1151470,60,65,75,F,2,0,1,2,520,1012,0,1,1
6361064,840,90,44,101,2016,5,29,1151470,62,65,70,F,0,0,2,2,520,1050,0,1,1
6240557,840,90,46,101,2001,6,12,1010095,57,55,70,F,0,1,1,1,520,931,0,1,1
6357393,840,90,46,101,2015,6,10,1090636,64,52,63,F,0,0,0,0,523,1000,0,1,1
6361651,840,90,46,101,2016,6,7,981327,72,59,70,F,0,0,0,1,520,950,0,1,1
6240423,840,90,48,101,2000,6,17,1190151,65,65,73,F,0,2,0,2,516,1037,1,1,1
6240950,840,90,48,101,2001,6,16,1190151,67,71,78,F,0,2,2,2,516,1019,1,1,1
6358695,840,90,48,101,2015,6,16,1000137,59,77,87,F,2,2,2,2,516,946,0,1,1
6362661,840,90,48,101,2016,6,12,1041122,62,75,74,F,2,3,0,1,542,1016,1,1,1
6239385,840,90,51,101,2000,6,11,1040532,69,73,82,F,0,1,0,0,512,936,0,1,1
6240275,840,90,51,101,2001,6,17,1040532,67,64,86,F,1,2,0,0,512,932,0,1,1
6360194,840,90,51,101,2015,6,7,1150747,54,56,68,F,1,1,0,0,524,927,0,1,1
6360961,840,90,51,101,2016,6,12,1150747,56,77,86,F,1,4,1,1,513,918,0,1,1
6239389,840,90,52,101,2000,6,25,1150594,52,76,80,F,3,3,2,2,520,936,0,1,1
6360524,840,90,52,101,2016,5,30,1160373,66,63,73,F,1,1,4,1,520,1003,0,1,1
6239393,840,90,53,101,2000,6,14,1040002,60,21,32,C,0,0,4,0,520,1015,0,1,1
6240280,840,90,53,101,2001,6,27,1040002,62,20,28,C,1,0,0,0,520,1028,0,1,1
6357860,840,90,53,101,2015,5,30,1030642,75,62,71,F,0,0,2,2,520,1020,0,1,1
6362628,840,90,53,101,2016,5,30,1030642,70,56,70,F,0,0,4,1,520,1020,1,1,1
6240427,840,90,140,101,2000,6,18,1110099,59,70,80,F,0,1,1,2,524,1025,0,1,1
6241714,840,90,140,101,2001,6,17,1110099,54,58,75,F,0,0,4,1,524,954,0,1,1
6359502,840,90,140,101,2015,6,14,1110099,63,65,78,F,0,0,0,1,524,956,0,1,1
6360933,840,90,140,101,2016,6,12,1110099,69,76,84,F,2,0,2,0,524,1001,0,1,1
6239397,840,90,147,101,2000,7,5,1020256,54,65,75,F,0,1,1,2,520,955,0,1,1
6240283,840,90,147,101,2001,6,17,1020256,52,54,76,F,3,0,0,0,520,1020,0,1,1
6359696,840,90,147,101,2015,6,11,1060391,70,18,25,C,2,1,1,1,518,1029,0,1,1
6360801,840,90,147,101,2016,5,29,1060391,71,17,23,C,0,0,1,0,520,930,0,1,1
6240431,840,90,149,101,2000,6,18,1190151,57,62,76,F,0,1,1,0,516,1017,NULL,1,1
6241715,840,90,149,101,2001,6,15,1190151,55,69,72,F,0,2,2,8,516,1024,1,1,1
6359700,840,90,149,101,2015,6,10,1060391,70,11,23,C,0,1,0,0,519,1058,0,1,1
6360807,840,90,149,101,2016,5,28,1060391,64,15,25,C,0,0,0,0,516,947,0,1,1
6240434,840,90,150,101,2000,6,2,1120167,76,62,81,F,1,2,1,0,516,949,0,1,1
6241719,840,90,150,101,2001,6,8,1120167,74,60,72,F,0,0,0,1,516,1018,0,1,1
6358699,840,90,150,101,2015,6,14,1040532,60,65,85,F,0,1,0,1,516,1020,0,1,1
6363073,840,90,150,101,2016,6,29,1040532,62,63,68,F,1,2,0,1,516,1005,0,1,1
6239443,840,90,902,101,2000,6,14,1190151,59,62,75,F,0,0,0,0,523,1030,1,1,0
6240561,840,90,902,101,2001,6,17,1190151,59,58,65,F,2,0,2,0,523,1039,1,1,0
6357321,840,90,902,101,2015,6,2,981327,55,54,54,F,1,1,2,2,523,953,0,1,0
6361654,840,90,902,101,2016,6,1,981327,61,59,72,F,0,0,0,0,523,954,0,1,0
6240438,840,90,903,101,2000,6,11,1190151,48,58,75,F,0,1,0,1,523,1019,1,1,0
6241723,840,90,903,101,2001,6,13,1190151,48,60,67,F,0,2,4,0,523,1019,1,1,0
6359100,840,90,903,101,2015,7,1,1151329,38,55,58,F,2,3,2,1,523,1035,0,1,0
6248343,840,90,904,101,2001,6,21,1190151,44,59,76,F,1,1,0,0,523,1038,1,1,0
6357323,840,90,904,101,2015,5,28,981327,52,53,58,F,0,1,2,1,530,957,0,1,0
6361658,840,90,904,101,2016,5,31,981327,56,49,75,F,0,0,0,0,527,957,0,1,0
6246677,840,90,905,101,2001,6,25,1190151,56,50,65,F,0,4,0,2,523,1055,0,1,0
6359786,840,90,905,101,2015,6,24,981386,56,60,60,F,0,1,4,2,525,1103,0,1,0
6362507,840,90,905,101,2016,6,29,981386,51,57,57,F,0,3,2,2,530,1037,0,1,0
6239447,840,91,1,101,2000,6,23,1060090,79,51,62,F,0,0,0,2,446,838,0,1,1
6240565,840,91,1,101,2001,6,23,1060090,77,38,66,F,1,3,0,0,446,910,0,1,1
6359830,840,91,1,101,2015,6,21,1060090,67,48,69,F,0,1,1,0,446,915,0,1,1
6364382,840,91,1,101,2016,6,29,1080196,65,64,76,F,0,0,0,0,446,934,0,1,1
6239401,840,91,2,101,2000,6,26,1150873,59,56,67,F,3,1,5,1,442,931,1,1,1
6240288,840,91,2,101,2001,6,28,1150873,63,68,74,F,0,2,1,1,442,927,0,1,1
6359646,840,91,2,101,2015,6,16,970404,74,46,47,F,0,0,0,2,442,901,0,1,1
6362288,840,91,2,101,2016,6,22,970404,79,53,57,F,0,3,1,0,442,915,0,1,1
6239452,840,91,3,101,2000,6,17,1060090,77,34,52,F,1,2,0,0,442,856,0,1,1
6240567,840,91,3,101,2001,6,8,1060090,71,43,67,F,1,1,1,2,442,858,0,1,1
6359210,840,91,3,101,2015,6,25,1080196,58,59,71,F,0,1,1,1,442,846,0,1,1
6362935,840,91,3,101,2016,6,20,1080196,64,67,75,F,0,2,1,1,442,912,0,1,1
6239312,840,91,4,101,2000,6,18,1070027,53,53,54,F,3,2,2,2,445,925,0,1,1
6166245,840,91,4,101,2001,6,16,1070027,69,51,64,F,0,2,0,0,442,913,0,1,1
6359654,840,91,4,101,2015,6,14,970404,64,57,63,F,0,1,2,1,442,930,0,1,1
6362301,840,91,4,101,2016,6,19,970404,62,68,68,F,1,3,0,1,442,915,0,1,1
6239314,840,91,5,101,2000,6,17,1070027,76,41,58,F,1,2,1,1,439,932,0,1,1
6166257,840,91,5,101,2001,6,17,1070027,77,45,67,F,0,1,2,1,439,932,0,1,1
6360245,840,91,5,101,2015,6,21,981061,77,53,69,F,1,2,4,1,448,949,0,1,1
6362240,840,91,5,101,2016,6,23,981061,75,51,61,F,1,1,2,1,440,935,0,1,1
6239316,840,91,6,101,2000,6,3,1090490,63,40,44,F,0,1,0,0,438,819,1,1,1
6241347,840,91,6,101,2001,6,2,1090490,55,40,42,F,2,3,5,8,438,815,1,1,1
6359395,840,91,6,101,2015,6,21,1090490,59,57,63,F,0,0,2,2,438,925,0,1,1
6361100,840,91,6,101,2016,6,11,1090490,59,63,70,F,1,3,0,1,438,1006,0,1,1
6239318,840,91,7,101,2000,6,27,1010147,53,50,60,F,1,2,0,2,439,839,0,1,1
6359358,840,91,7,101,2015,6,24,1010147,50,55,58,F,0,0,0,1,438,902,0,1,1
6362920,840,91,7,101,2016,7,7,1010147,48,55,65,F,0,2,0,2,436,846,0,1,1
6239456,840,91,8,101,2000,6,18,980325,74,52,59,F,1,3,5,1,434,826,0,1,1
6246687,840,91,8,101,2001,6,23,980325,65,41,62,F,0,1,0,0,434,827,0,1,1
6359693,840,91,8,101,2015,7,3,1120518,55,54,62,F,0,3,2,2,439,957,0,1,1
6362222,840,91,8,101,2016,7,6,1120518,65,62,75,F,0,2,1,1,433,939,0,1,1
6240442,840,91,9,101,2000,6,3,1090322,69,48,62,F,0,1,0,1,450,1008,1,1,1
6240953,840,91,9,101,2001,6,23,1090322,65,54,72,F,0,4,0,0,450,1020,1,1,1
6358698,840,91,9,101,2015,6,26,1090322,73,61,72,F,0,4,0,1,451,1040,0,1,1
6361067,840,91,9,101,2016,5,29,1090322,65,59,64,F,1,3,2,2,453,1054,0,1,1
6240446,840,91,10,101,2000,7,9,1150561,79,66,73,F,0,1,1,2,456,917,1,0,0
6241727,840,91,10,101,2001,6,30,1150561,77,72,81,F,0,2,1,1,450,910,1,1,1
6358331,840,91,10,101,2015,6,11,1150561,68,60,57,F,1,0,1,8,450,800,1,0,0
6363306,840,91,10,101,2016,6,9,1150561,81,56,64,F,0,2,2,2,450,930,1,1,1
6239459,840,91,11,101,2000,6,27,1010082,57,48,60,F,0,2,0,0,450,843,0,1,1
6240571,840,91,11,101,2001,6,28,1010082,65,71,78,F,0,1,1,0,450,858,0,1,1
6358294,840,91,11,101,2015,6,27,1120487,68,50,65,F,1,1,0,0,445,853,0,1,1
6239405,840,91,12,101,2000,6,17,1150561,88,32,63,F,0,0,2,2,450,902,1,1,1
6240293,840,91,12,101,2001,6,29,1150561,80,67,79,F,1,2,1,0,450,909,1,1,1
6359511,840,91,12,101,2015,6,10,1150561,80,58,67,F,2,3,1,1,450,928,1,1,1
6363314,840,91,12,101,2016,6,8,1150561,82,37,50,F,0,2,0,1,450,915,1,1,1
6239464,840,91,13,101,2000,6,11,1040534,70,45,49,F,2,2,2,2,446,905,1,1,1
6240003,840,91,13,101,2001,6,18,1040534,62,61,64,F,2,2,8,8,447,903,1,1,1
6359515,840,91,13,101,2015,6,9,1150561,74,53,72,F,0,2,1,1,446,928,1,1,1
6363311,840,91,13,101,2016,6,7,1150561,76,52,53,F,2,2,2,1,510,939,1,1,1
6239320,840,91,14,101,2000,6,11,980678,76,52,60,F,2,2,2,2,446,851,0,1,1
6241350,840,91,14,101,2001,6,16,980678,77,50,60,F,0,0,0,2,446,840,1,1,1
6357578,840,91,14,101,2015,6,14,980678,78,55,58,F,2,2,2,1,446,841,0,1,1
6362204,840,91,14,101,2016,6,11,980678,85,63,79,F,1,1,0,1,446,841,0,1,1
6239322,840,91,15,101,2000,6,19,1120150,89,56,68,F,1,3,1,1,446,943,0,1,1
6241353,840,91,15,101,2001,6,18,1120150,78,53,75,F,1,2,0,1,446,914,0,1,1
6359113,840,91,15,101,2015,6,8,1151439,79,59,67,F,0,3,0,1,445,852,0,1,1
6363341,840,91,15,101,2016,6,14,1151439,70,58,65,F,2,3,2,2,445,907,0,1,1
6240450,840,91,16,101,2000,6,17,980678,81,45,61,F,0,2,0,1,446,856,1,1,1
6241731,840,91,16,101,2001,6,23,980678,85,50,70,F,0,0,0,0,446,839,1,1,1
6358920,840,91,16,101,2015,6,27,990617,63,51,65,F,0,0,0,0,446,851,0,1,1
6363579,840,91,16,101,2016,6,24,990617,56,52,73,F,0,0,0,0,453,950,1,1,1
6239324,840,91,17,101,2000,6,23,1150537,74,57,66,F,2,1,1,2,448,846,1,1,1
6241356,840,91,17,101,2001,6,17,1150537,70,15,22,C,0,1,0,1,442,847,1,1,1
6358317,840,91,17,101,2015,6,24,1000559,74,53,68,F,0,2,0,1,442,930,1,1,1
6362446,840,91,17,101,2016,6,8,1000559,77,40,51,F,0,2,0,0,442,1015,1,1,1
6240455,840,91,19,101,2000,7,10,1150561,75,66,71,F,0,2,1,1,442,856,1,0,0
6241733,840,91,19,101,2001,6,28,1150561,78,63,77,F,0,2,1,0,442,905,1,1,1
6357954,840,91,19,101,2015,6,13,1010318,66,52,58,F,1,3,1,5,440,850,0,1,1
6361176,840,91,19,101,2016,5,31,1010318,62,55,50,F,3,2,1,2,442,912,0,1,1
6240461,840,91,20,101,2000,6,27,970198,70,50,66,F,1,3,0,0,441,915,1,1,1
6241737,840,91,20,101,2001,6,23,970198,72,56,73,F,0,1,0,0,442,1007,1,1,1
6358114,840,91,20,101,2015,6,24,1151462,76,52,73,F,0,0,1,1,445,853,1,1,1
6361422,840,91,20,101,2016,6,22,1151462,70,50,68,F,0,2,1,2,444,910,1,1,1
6359717,840,91,21,101,2015,6,30,981014,51,60,72,F,2,2,2,1,438,945,0,1,1
6240465,840,91,22,101,2000,6,10,1090490,84,64,68,F,3,3,0,0,438,814,1,1,1
6241741,840,91,22,101,2001,6,9,1090490,73,50,62,F,0,1,2,0,438,814,1,1,1
6359362,840,91,22,101,2015,6,27,1090490,78,52,63,F,0,1,0,1,438,935,0,1,1
6360712,840,91,22,101,2016,6,5,1090490,70,54,55,F,3,4,2,2,438,1024,0,1,1
