RTENAME,StateNm,RouteID,U_S_R_I,id,h01_0,h01_11,h01_12,h01_21,h01_22,h01_23,h01_24,h01_31,h01_41,h01_42,h01_43,h01_52,h01_71,h01_81,h01_82,h01_90,h01_95
COAL HILL,07,022,07_022,240,0,191,0,2013,548,16,1,97,10568,15785,1861,861,2367,21418,0,109,0
MASSARD,07,024,07_024,241,0,5092,0,13134,14216,6898,2948,22,4152,37,2439,34,401,4104,442,1126,774
MASSARD,07,024,07_024,242,0,3360,0,9428,18171,8125,3647,113,2245,19,1050,18,105,3905,2958,2428,247
MASSARD,07,024,07_024,243,0,5643,0,8375,15861,5756,2635,202,5064,96,1999,41,367,6368,820,2236,359
MASSARD,07,024,07_024,244,0,2182,0,3850,4097,999,243,8,11929,2929,11099,354,607,17392,0,110,22
MASSARD,07,024,07_024,245,0,127,0,2353,433,54,4,2,20790,2484,10708,763,636,17452,0,14,1
MAGAZINE MTN,07,901,07_901,246,0,22,0,1112,151,4,0,35,8417,23812,11846,1249,1221,7949,0,2,0
MAGAZINE MTN,07,901,07_901,247,0,10,0,1542,175,47,4,37,20949,16953,12869,1026,1410,805,0,0,0
MAGAZINE MTN,07,901,07_901,248,0,549,0,1700,275,49,7,35,18058,16312,15814,528,345,2136,0,4,2
MAGAZINE MTN,07,901,07_901,249,0,48,0,1566,35,0,0,0,11377,21324,19397,912,1094,76,0,0,0
MAGAZINE MTN,07,901,07_901,250,0,331,0,1751,52,0,0,1,11065,23164,16289,666,2190,310,0,4,3
WALDRON,07,015,07_015,251,0,89,0,1515,89,1,0,35,3087,27598,15625,1331,2345,4047,0,72,1
WALDRON,07,015,07_015,252,0,6,0,953,30,4,1,0,3564,19740,29290,285,1369,597,0,0,0
WALDRON,07,015,07_015,253,0,0,0,1498,16,19,2,5,3946,20003,28774,1153,167,236,0,0,0
WALDRON,07,015,07_015,254,0,12,0,1462,14,2,0,8,6961,16284,28288,1935,182,690,0,0,0
WALDRON,07,015,07_015,255,0,2,0,1208,6,0,0,0,19416,10639,20116,2730,401,1322,0,0,0
HUGHES,07,008,07_008,256,0,1941,0,1857,255,74,33,1,18,0,52,0,0,0,42885,8473,240
HUGHES,07,008,07_008,257,0,638,0,1302,59,4,0,5,0,0,0,0,17,0,44076,9429,299
HUGHES,07,008,07_008,258,0,5347,0,987,36,3,0,1266,40,0,17,0,129,38,34730,12894,347
HUGHES,07,008,07_008,259,0,5957,0,939,33,2,0,0,21,0,6,0,290,43,31102,17211,219
HUGHES,07,008,07_008,260,0,2614,0,1235,170,21,0,10,2,0,0,4,66,25,45173,6114,396
ULM,07,109,07_109,261,0,2375,0,1357,136,15,1,226,1221,134,300,0,1,2,38532,11479,45
ULM,07,109,07_109,262,0,2890,0,2175,305,33,7,67,67,67,32,0,2,0,45510,4541,139
ULM,07,109,07_109,263,0,5875,0,2040,312,73,33,177,36,0,29,0,0,0,42936,4250,55
ULM,07,109,07_109,264,0,2058,0,1438,211,21,0,14,262,109,1105,0,1,0,41616,8955,30
ULM,07,109,07_109,265,0,1325,0,2260,258,59,3,7,312,110,1245,0,0,0,40099,10073,67
NANCE,07,111,07_111,266,0,49,0,1604,206,6,0,77,11600,21466,5051,4287,8057,3377,0,38,0
NANCE,07,111,07_111,267,0,40,0,2242,255,11,0,102,14592,16920,6060,3401,5526,6673,0,0,0
NANCE,07,111,07_111,268,0,148,0,1893,171,11,0,36,21351,13147,5066,1651,4509,7463,0,373,0
NANCE,07,111,07_111,269,0,253,0,2294,363,31,2,166,24094,6150,5824,2400,4054,10196,0,0,0
NANCE,07,111,07_111,270,0,424,0,3614,1498,297,112,319,21536,6867,6230,1194,2805,10880,0,55,0
HOLLYWOOD,07,013,07_013,271,0,198,0,1480,302,29,2,75,5580,20865,5509,935,2106,11347,960,6336,100
HOLLYWOOD,07,013,07_013,272,0,14,0,1633,294,10,1,248,3883,35381,3456,4287,4981,1417,1,176,33
HOLLYWOOD,07,013,07_013,273,0,0,0,2052,306,4,1,4,3845,35296,2584,6843,4825,63,0,0,0
HOLLYWOOD,07,013,07_013,274,0,18,0,1968,242,3,0,22,5300,30503,5783,4276,5978,1732,0,0,0
HOLLYWOOD,07,013,07_013,275,0,592,0,2048,269,32,4,109,9017,22859,7929,2563,4990,5371,0,17,13
SOUTH BEND,07,010,07_010,276,0,3657,0,1140,75,15,0,429,2,7,6,100,2,1,23647,26095,642
SOUTH BEND,07,010,07_010,277,0,6576,0,1505,74,2,0,403,13,343,20,0,4,41,24257,22369,211
SOUTH BEND,07,010,07_010,278,0,5804,0,1661,225,100,30,161,11,16,5,13,5,9,31816,15568,399
SOUTH BEND,07,010,07_010,279,0,10726,0,1093,135,27,16,41,1,1,2,11,5,0,24260,18850,656
SOUTH BEND,07,010,07_010,280,0,6547,0,1143,16,1,0,124,23,5,17,23,8,20,28606,19143,151
ASHDOWN,07,007,07_007,281,0,230,0,751,395,13,0,5,1275,85,13,68,160,24181,22258,5454,933
ASHDOWN,07,007,07_007,282,0,339,0,1744,250,19,0,1,3465,11639,2067,2374,555,20086,1198,11582,510
ASHDOWN,07,007,07_007,283,0,72,0,2158,170,2,0,0,2474,25159,1451,6577,2547,5963,4,8817,429
ASHDOWN,07,007,07_007,284,0,57,0,1782,125,1,0,0,5595,27026,3276,4156,2443,4640,0,6359,358
ASHDOWN,07,007,07_007,285,0,102,0,2706,1266,394,94,74,5280,14799,1838,2233,1934,14174,0,10032,898
STAMPS,07,005,07_005,286,0,3204,0,1140,707,30,1,51,5563,31183,1771,1975,2339,4745,101,2811,214
STAMPS,07,005,07_005,287,0,1,0,1243,467,39,3,3,4087,39344,1380,2670,3112,546,0,2754,166
STAMPS,07,005,07_005,288,0,48,0,1364,437,44,10,22,2827,43392,1258,911,1999,1678,0,1741,96
STAMPS,07,005,07_005,289,0,79,0,1588,536,86,1,5,3373,36444,2212,1531,1837,6201,0,1891,57
STAMPS,07,005,07_005,290,0,444,0,3396,2939,557,222,12,4492,20724,4380,1490,2446,12474,1,2126,114
HORSE CREEK,14,001,14_001,291,0,468,0,3661,54,18,0,34,746,40910,841,8174,66,172,0,578,102
HORSE CREEK,14,001,14_001,292,0,468,0,2658,70,16,2,110,151,32708,1212,6048,11276,328,0,625,158
HORSE CREEK,14,001,14_001,293,0,570,0,3176,117,45,5,167,104,20203,1115,5621,21499,1941,0,1032,224
HORSE CREEK,14,001,14_001,294,0,539,0,1771,39,3,0,58,0,19830,21,9648,23587,47,0,266,25
HORSE CREEK,14,001,14_001,295,0,595,0,2831,123,23,0,23,17,32588,1035,13697,4385,207,0,260,43
NUBIEBER,14,003,14_003,296,0,2500,0,1295,189,1,0,643,213,1611,11,3120,4389,32609,7763,659,825
NUBIEBER,14,003,14_003,297,0,602,0,2127,527,153,57,168,0,974,0,1289,1583,30175,17759,130,276
NUBIEBER,14,003,14_003,298,0,431,0,1427,154,4,1,16,2,3109,38,5661,6836,19148,18587,228,174
NUBIEBER,14,003,14_003,299,0,48,0,921,31,0,0,4,170,16101,76,22029,12221,1649,2075,246,265
NUBIEBER,14,003,14_003,300,0,2,0,953,6,0,0,0,427,33847,211,14194,5962,63,119,7,33
BAKERSFIELD,14,033,14_033,301,0,123,0,2345,535,92,21,900,0,0,0,106,18675,59,32959,6,1
BAKERSFIELD,14,033,14_033,302,0,94,0,444,667,70,27,124,0,0,0,22,624,2096,51646,0,16
BAKERSFIELD,14,033,14_033,303,0,126,0,265,566,153,17,352,0,0,0,0,904,2,53434,0,1
BAKERSFIELD,14,033,14_033,304,0,18,0,522,603,286,21,0,0,0,0,0,376,0,53996,0,0
BAKERSFIELD,14,033,14_033,305,0,174,0,1755,1300,401,30,7,0,0,0,0,18,4,52138,0,1
POINT REYES,14,071,14_071,306,0,29,0,1379,333,80,0,1,921,18219,7824,18344,8641,0,0,0,46
POINT REYES,14,071,14_071,307,0,15,0,3103,298,58,2,41,289,28199,4180,12985,6212,0,0,264,189
POINT REYES,14,071,14_071,308,0,1157,0,2386,214,34,0,33,162,36469,2959,8601,3586,0,0,228,9
POINT REYES,14,071,14_071,309,0,0,0,1139,269,41,3,1,316,18842,4445,16671,12088,0,144,1404,467
POINT REYES,14,071,14_071,310,0,757,0,2422,612,197,27,5,1464,24026,7304,9901,3465,561,191,1677,3221
NILAND,14,089,14_089,311,0,5,0,2068,1952,207,5,276,0,0,0,823,20,1328,49153,0,0
NILAND,14,089,14_089,312,0,1050,0,1058,1117,147,2,426,0,0,0,3562,990,314,45778,329,1046
NILAND,14,089,14_089,313,0,11464,0,975,1494,234,5,1918,0,0,0,3582,1257,1081,33439,33,343
NILAND,14,089,14_089,314,0,9156,0,1128,948,160,55,6482,6,0,0,10348,2343,815,18672,322,5384
NILAND,14,089,14_089,315,0,75,0,1888,2368,622,38,5443,0,0,0,5609,15,1374,38267,49,83
MESA GRANDE,14,106,14_106,316,0,1488,0,3062,22,4,0,21,202,7461,10013,18434,10630,0,17,66,4409
MESA GRANDE,14,106,14_106,317,0,1112,0,2808,21,1,0,39,31,3956,4510,17929,19243,0,89,81,6000
MESA GRANDE,14,106,14_106,318,0,0,0,2060,34,0,1,0,0,579,113,23178,28542,0,0,32,1292
MESA GRANDE,14,106,14_106,319,0,0,0,1492,218,0,0,49,0,658,510,48664,4014,0,0,17,211
MESA GRANDE,14,106,14_106,320,0,0,0,2622,140,5,0,495,0,25,0,25709,26795,17,0,6,5
JACUMBA,14,137,14_137,321,3908,4,0,2522,325,24,0,511,0,0,0,38345,9610,0,119,122,342
JACUMBA,14,137,14_137,322,0,1,0,4963,427,48,22,154,0,9,7,34343,14725,0,0,0,1116
JACUMBA,14,137,14_137,323,9399,4,0,2684,37,0,0,89,0,0,8,28941,14536,0,53,50,32
JACUMBA,14,137,14_137,324,15637,8,0,1438,29,2,0,21,0,0,0,29876,8666,0,86,16,45
JACUMBA,14,137,14_137,325,0,36,0,3188,291,89,0,86,0,7,11,41126,7486,0,0,1005,2492
GREENWATER V,14,139,14_139,326,0,0,0,0,0,0,0,53,0,0,0,55246,521,0,0,0,0
GREENWATER V,14,139,14_139,327,0,0,0,0,0,0,0,5,0,0,0,55069,740,0,0,0,0
GREENWATER V,14,139,14_139,328,0,0,0,0,0,0,0,11,0,0,0,55791,34,0,0,0,0
GREENWATER V,14,139,14_139,329,0,0,0,273,151,2,0,26,0,0,0,55226,141,0,0,0,0
GREENWATER V,14,139,14_139,330,0,0,0,291,323,34,1,12567,0,0,0,39723,2900,0,0,0,0
LIKELY,14,151,14_151,331,0,1333,0,28,0,0,0,156,6,11680,0,37711,3327,0,0,100,1480
LIKELY,14,151,14_151,332,0,156,0,1236,127,26,2,6,1,1436,0,33307,12909,4726,280,86,1532
LIKELY,14,151,14_151,333,0,411,0,1828,180,23,1,143,0,1,0,4527,20722,13606,6246,453,7699
LIKELY,14,151,14_151,334,0,428,0,1150,185,15,0,1061,0,681,0,20357,9779,10710,6482,169,4805
LIKELY,14,151,14_151,335,0,510,0,1457,437,44,1,394,0,724,0,16371,14636,2112,16276,210,2651
GOLD HILL,14,153,14_153,336,0,226,0,5568,5236,1337,521,0,2149,21052,175,9343,10101,0,0,12,103
GOLD HILL,14,153,14_153,337,0,25,0,1603,62,3,1,0,4220,14177,43,21315,14276,0,109,0,0
GOLD HILL,14,153,14_153,338,0,109,0,2330,321,19,22,0,3430,19563,85,17910,11956,0,0,0,75
GOLD HILL,14,153,14_153,339,0,171,0,3697,1827,640,123,0,2438,26276,63,9146,11428,0,0,2,7
GOLD HILL,14,153,14_153,340,0,257,0,2938,462,53,1,45,1998,22382,111,14687,12861,0,0,18,18
WESTLEY,14,155,14_155,341,0,490,0,1420,1108,492,39,199,0,0,0,0,112,128,48204,1429,2199
WESTLEY,14,155,14_155,342,0,254,0,804,702,390,34,721,0,0,0,0,246,569,48992,1227,1898
WESTLEY,14,155,14_155,343,0,1480,0,1326,719,241,36,46,1,0,0,0,345,236,47820,1496,2088
WESTLEY,14,155,14_155,344,0,2156,0,1935,891,259,52,48,1,0,0,0,225,52,47120,1704,1392
WESTLEY,14,155,14_155,345,0,795,0,4316,4861,7996,1964,4,0,0,0,0,17,53,35600,66,142
LONGVALE,14,160,14_160,346,0,28,0,1644,26,7,18,0,3229,18457,9773,21740,875,0,0,31,0
LONGVALE,14,160,14_160,347,0,439,0,1270,51,5,0,26,3048,13918,7792,27587,1688,0,0,0,0
LONGVALE,14,160,14_160,348,0,902,0,1875,126,5,0,192,4805,16816,9893,18816,2401,0,0,0,0
LONGVALE,14,160,14_160,349,0,571,0,1925,60,1,0,202,4060,18525,8889,18414,3175,0,0,0,0
LONGVALE,14,160,14_160,350,0,38,0,2096,30,3,1,0,2000,8721,6050,23500,3518,9844,0,20,16
HONEY LAKE,14,162,14_162,351,0,1,0,817,588,10,0,86,0,0,0,32474,21171,140,116,300,110
HONEY LAKE,14,162,14_162,352,0,29,0,911,570,8,0,224,0,0,0,25676,3881,3645,9522,7635,3714
HONEY LAKE,14,162,14_162,353,0,0,0,881,318,0,0,0,0,0,0,36689,16158,447,379,915,46
HONEY LAKE,14,162,14_162,354,0,0,0,167,217,14,0,0,0,0,0,36552,14459,0,0,4213,196
HONEY LAKE,14,162,14_162,355,0,0,0,0,0,0,0,0,0,0,0,7728,48092,0,0,0,0
DAVIS CREEK,14,165,14_165,356,0,460,0,502,50,1,0,373,1,19421,3,12944,3455,15191,228,390,2804
DAVIS CREEK,14,165,14_165,357,0,0,0,322,88,6,0,6953,8,26610,38,17803,1377,1564,0,210,844
DAVIS CREEK,14,165,14_165,358,0,136,0,848,74,3,0,2669,8,8143,0,25002,14064,3119,416,276,1061
DAVIS CREEK,14,165,14_165,359,0,88,0,931,64,1,0,124,9,15108,0,20600,9827,6261,1577,212,1012
DAVIS CREEK,14,165,14_165,360,0,0,0,549,18,0,0,0,27,37554,123,15395,294,0,0,385,1483
MACDOEL,14,168,14_168,361,0,11,0,0,0,0,0,763,13,21302,0,12502,5780,2929,12403,2,123
MACDOEL,14,168,14_168,362,0,0,0,0,0,0,0,755,0,9550,0,12392,27441,98,5181,0,403
MACDOEL,14,168,14_168,363,0,38,0,0,0,0,0,1620,16,17831,46,9648,13064,6403,5817,116,1220
MACDOEL,14,168,14_168,364,0,65,0,103,26,0,0,1078,44,25318,33,7156,3442,15751,1456,372,976
MACDOEL,14,168,14_168,365,0,2516,0,1047,696,86,3,2260,0,7450,0,3712,8629,5609,23189,162,478
MT SHASTA,14,175,14_175,366,0,13,0,918,35,1,0,953,3,44285,2,6187,3426,0,0,6,0
MT SHASTA,14,175,14_175,367,0,0,0,582,12,2,0,73,37,47375,5,4204,3527,0,0,0,0
MT SHASTA,14,175,14_175,368,0,0,0,842,606,98,6,610,8,40828,2,12068,760,0,0,0,0
MT SHASTA,14,175,14_175,369,0,5,0,1183,1467,355,39,385,0,29187,0,22671,527,0,0,0,0
MT SHASTA,14,175,14_175,370,0,0,0,2319,1386,320,4,7,0,8765,0,36056,3170,407,3389,0,0
CLEAR LK RES,14,176,14_176,371,0,6299,0,972,13,0,0,182,0,21,0,19154,26202,0,0,276,2704
CLEAR LK RES,14,176,14_176,372,0,1239,0,907,1,0,0,0,0,1667,0,43363,8014,0,0,193,432
CLEAR LK RES,14,176,14_176,373,0,0,0,1025,99,2,2,0,0,714,0,37941,14662,26,1352,0,0
CLEAR LK RES,14,176,14_176,374,0,218,0,753,273,37,2,0,0,5,0,31489,20464,1256,1013,5,317
CLEAR LK RES,14,176,14_176,375,0,0,0,818,260,3,0,53,0,3836,0,49254,1593,0,0,0,0
CEDARVILLE,14,177,14_177,376,0,37,0,219,193,15,0,6311,1,2494,2,24479,6312,1366,201,1662,12542
CEDARVILLE,14,177,14_177,377,0,24,0,819,262,3,0,5049,4,3825,1,15962,7476,6745,6147,173,9329
CEDARVILLE,14,177,14_177,378,0,29,0,410,185,7,0,766,13,3100,0,24178,1634,8180,6522,225,10565
CEDARVILLE,14,177,14_177,379,0,39,0,719,323,12,0,50,5,1433,1,25170,3746,9761,10630,116,3829
CEDARVILLE,14,177,14_177,380,0,0,0,1164,425,47,11,581,8,2811,0,20648,1376,11184,10826,868,5884
YOLLA BOLLY,14,179,14_179,381,0,5,0,1068,43,0,0,5,0,3622,3777,42216,5089,0,0,0,0
YOLLA BOLLY,14,179,14_179,382,0,54,0,734,13,0,0,6,0,198,266,36993,17560,0,0,0,1
YOLLA BOLLY,14,179,14_179,383,0,46,0,1153,98,4,0,29,72,33,27,27309,26558,0,0,243,266
YOLLA BOLLY,14,179,14_179,384,0,95,0,1940,72,3,2,139,46,43,0,18761,34171,94,0,155,298
YOLLA BOLLY,14,179,14_179,385,0,75,0,2803,413,110,37,174,6,8,0,4484,44736,908,43,1207,829
GENESEE,14,181,14_181,386,0,21,0,1144,79,10,1,0,0,45709,235,2258,1598,2748,225,116,1671
GENESEE,14,181,14_181,387,0,27,0,994,13,0,0,0,17,46979,287,4892,2002,452,14,80,62
GENESEE,14,181,14_181,388,0,9,0,1006,23,0,0,0,67,42485,121,9043,2601,300,2,41,126
GENESEE,14,181,14_181,389,0,0,0,805,19,0,0,0,0,34734,0,20084,9,0,0,97,75
GENESEE,14,181,14_181,390,0,3190,0,1562,31,5,5,0,8,9789,0,40656,227,0,0,202,157
LAYTONVILLE,14,182,14_182,391,0,14348,0,2702,379,44,1,93,517,32548,741,2940,563,57,34,438,412
LAYTONVILLE,14,182,14_182,392,0,17,0,3077,56,3,0,0,485,50775,337,973,40,0,0,70,0
LAYTONVILLE,14,182,14_182,393,0,10,0,4071,121,44,4,111,985,47662,352,2024,419,0,0,29,0
LAYTONVILLE,14,182,14_182,394,0,0,0,3746,63,4,0,0,2002,38422,2751,7968,862,0,0,0,0
LAYTONVILLE,14,182,14_182,395,0,135,0,5210,211,84,19,12,2670,22545,4423,13527,6111,477,0,383,30
DOWNIEVILLE,14,185,14_185,396,0,4,0,1151,22,4,1,0,657,48666,1603,3310,414,0,0,0,0
DOWNIEVILLE,14,185,14_185,397,0,0,0,1151,22,5,0,0,130,48246,1055,5096,128,0,0,0,0
DOWNIEVILLE,14,185,14_185,398,0,0,0,2088,68,14,0,0,337,48790,1238,3213,75,0,0,0,0
DOWNIEVILLE,14,185,14_185,399,0,42,0,1386,99,11,1,0,251,50285,618,3000,127,0,0,5,0
DOWNIEVILLE,14,185,14_185,400,0,26,0,1019,164,39,10,0,249,51299,572,2349,89,0,0,5,1
MARK WEST,14,186,14_186,401,0,136,0,6472,3413,1795,202,1,700,12000,8272,13586,7713,12,1195,296,29
MARK WEST,14,186,14_186,402,0,55,0,7426,9686,11620,2027,7,16,155,415,884,9114,779,13420,212,6
MARK WEST,14,186,14_186,403,0,207,0,7485,7063,6817,1098,74,0,35,23,55,10004,18342,4137,390,87
MARK WEST,14,186,14_186,404,0,554,0,7409,3134,1068,175,17,196,302,697,3358,25533,8614,3396,857,522
MARK WEST,14,186,14_186,405,0,43,0,2172,498,50,8,0,273,1352,1116,7941,39828,42,1861,44,585
RIVERTON,14,188,14_188,406,0,2,0,2088,265,17,0,0,105,41764,168,11301,112,0,0,0,0
RIVERTON,14,188,14_188,407,0,445,0,1847,185,8,0,0,1,35223,0,17479,632,0,0,0,15
RIVERTON,14,188,14_188,408,0,6772,0,1856,130,2,0,0,0,35521,0,10329,1042,0,0,66,105
RIVERTON,14,188,14_188,409,0,4333,0,1583,84,2,0,0,59,38908,105,9431,1193,0,0,30,88
RIVERTON,14,188,14_188,410,0,218,0,1121,39,0,0,0,0,44960,36,7372,1948,0,0,57,72
COYOTE,14,189,14_189,411,0,320,0,2897,3220,3398,62,5,0,14725,25038,3599,2479,1,2,48,25
COYOTE,14,189,14_189,412,0,701,0,4653,3502,3122,55,5,16,6996,22445,6972,7169,67,5,100,23
COYOTE,14,189,14_189,413,0,929,0,4289,2028,932,36,14,21,1417,15357,12848,15393,56,2307,42,153
COYOTE,14,189,14_189,414,0,348,0,4326,3395,4418,612,28,12,6,4087,11373,19120,198,7471,159,269
COYOTE,14,189,14_189,415,0,56,0,2142,738,463,70,0,9,144,14346,16558,20869,0,63,135,235
COPPEROPOLIS,14,190,14_190,416,0,1083,0,542,2,0,0,0,254,13,358,10308,43260,0,0,0,0
COPPEROPOLIS,14,190,14_190,417,0,38,0,1252,132,85,8,7,1080,317,745,21417,30749,0,0,0,0
COPPEROPOLIS,14,190,14_190,418,0,268,0,1400,365,192,38,7,5096,902,1423,25004,21086,0,34,0,0
COPPEROPOLIS,14,190,14_190,419,0,4552,0,1257,765,382,40,343,6037,1058,2464,20304,18543,0,74,0,0
COPPEROPOLIS,14,190,14_190,420,0,169,0,2502,442,148,33,0,5467,2354,4022,18323,22284,0,76,0,0
ONEALS,14,191,14_191,421,0,14,0,904,59,7,0,0,894,1081,51,3017,49739,0,22,0,23
ONEALS,14,191,14_191,422,0,2824,0,1263,136,42,9,0,64,77,7,1569,49483,0,0,171,170
ONEALS,14,191,14_191,423,0,635,0,576,64,17,7,0,8,34,0,898,52968,0,0,282,350
ONEALS,14,191,14_191,424,0,84,0,347,66,6,8,0,215,2361,21,8945,43771,0,2,0,0
ONEALS,14,191,14_191,425,0,32,0,1386,104,26,22,0,335,6184,27,15825,31851,0,22,1,0
BODEGA BAY,14,193,14_193,426,0,4167,0,1451,137,27,0,8,528,37938,1415,8992,1064,0,0,27,77
BODEGA BAY,14,193,14_193,427,0,5098,0,1777,192,11,0,9,1039,25890,2429,16093,3102,0,0,12,169
BODEGA BAY,14,193,14_193,428,0,22944,0,753,319,21,0,6,343,16979,945,11342,1900,0,0,163,121
BODEGA BAY,14,193,14_193,429,0,22020,0,961,399,64,5,28,346,8346,1664,17071,2635,0,0,1305,981
BODEGA BAY,14,193,14_193,430,0,24669,0,573,597,124,6,40,607,3820,1709,19299,2774,0,0,600,1012
YREKA,14,198,14_198,431,0,86,0,2417,1860,1090,255,178,0,1873,0,8560,23572,13124,2355,240,214
YREKA,14,198,14_198,432,0,779,0,1412,1451,428,34,152,5,653,0,3988,22312,5751,17954,93,811
YREKA,14,198,14_198,433,0,186,0,951,611,92,1,404,22,633,0,6052,17284,7317,21675,64,528
YREKA,14,198,14_198,434,0,49,0,873,230,69,0,816,93,9590,18,12306,25827,3884,1844,85,144
YREKA,14,198,14_198,435,0,0,0,740,30,0,0,2621,376,42370,68,8145,1463,0,0,0,0
HAT CREEK,14,201,14_201,436,0,2,0,372,16,0,0,678,0,1574,0,2708,48985,1040,1,143,310
HAT CREEK,14,201,14_201,437,0,8,0,530,31,3,0,144,0,20909,6,8460,24194,1254,37,79,164
HAT CREEK,14,201,14_201,438,0,0,0,186,5,0,0,11,0,35044,0,18461,1354,0,0,18,750
HAT CREEK,14,201,14_201,439,0,0,0,835,14,0,0,5,0,40083,0,13613,496,0,0,26,755
HAT CREEK,14,201,14_201,440,0,0,0,1092,8,0,0,59,0,43098,0,11052,368,0,0,62,90
IRON GATE,14,900,14_900,441,0,4298,0,991,189,18,0,425,627,9561,330,25328,14045,0,0,2,4
IRON GATE,14,900,14_900,442,0,2287,0,653,224,32,1,1166,243,13003,174,27838,10174,0,0,21,14
IRON GATE,14,900,14_900,443,0,3751,0,513,422,88,8,3253,50,5218,0,28999,13500,0,0,17,0
IRON GATE,14,900,14_900,444,0,1783,0,311,345,67,3,4677,5,7472,0,28700,12349,107,0,2,0
IRON GATE,14,900,14_900,445,0,476,0,1095,1055,246,20,2306,32,8336,0,25627,13691,2787,0,118,23
GAZELLE,14,901,14_901,446,0,52,0,1301,486,76,12,684,469,21849,784,26896,2331,548,94,213,27
GAZELLE,14,901,14_901,447,0,22,0,713,144,8,1,658,224,17503,20,24453,9073,2164,58,118,658
GAZELLE,14,901,14_901,448,0,0,0,994,173,3,0,629,199,31872,0,18154,3419,199,0,111,72
GAZELLE,14,901,14_901,449,0,0,0,863,173,4,0,612,512,29415,101,21707,2414,0,0,11,0
GAZELLE,14,901,14_901,450,0,124,0,628,163,18,1,1675,124,14982,0,13720,12906,4096,6940,204,256
SHIP MTN.,14,902,14_902,451,0,0,0,2712,23,0,0,58,465,45280,4831,2371,78,0,0,0,0
SHIP MTN.,14,902,14_902,452,0,0,0,1610,116,10,0,56,378,41129,2909,9609,5,0,0,0,0
SHIP MTN.,14,902,14_902,453,0,0,0,1984,36,10,0,21,512,45839,2027,5340,53,0,0,0,0
SHIP MTN.,14,902,14_902,454,0,0,0,2263,50,6,0,30,291,36153,4397,1345,11295,0,0,0,0
SHIP MTN.,14,902,14_902,455,0,0,0,3726,163,13,1,2,527,44195,5416,1655,126,0,0,0,0
PAXTON,14,415,14_415,456,0,10,0,1161,160,28,0,0,79,48578,116,5685,6,0,0,0,0
PAXTON,14,415,14_415,457,0,12,0,1527,198,56,10,0,56,29280,79,3438,3556,7437,14,262,9914
PAXTON,14,415,14_415,458,0,20,0,1361,17,2,0,0,43,25923,6,5314,3960,14451,214,199,4322
PAXTON,14,415,14_415,459,0,1,0,971,27,3,0,0,6,23954,0,26069,1092,3512,0,115,82
PAXTON,14,415,14_415,460,0,0,0,0,0,0,0,0,0,16331,0,39242,188,0,0,53,7
LAST CHANCE,14,436,14_436,461,0,0,0,1063,12,2,0,0,0,21344,1,30926,2170,0,0,43,261
LAST CHANCE,14,436,14_436,462,0,0,0,883,1,0,0,0,19,33353,194,20809,480,0,0,85,14
LAST CHANCE,14,436,14_436,463,0,0,0,497,0,0,0,0,0,31173,0,23646,175,0,0,141,194
LAST CHANCE,14,436,14_436,464,0,0,0,1049,31,0,0,0,1,18604,0,35628,424,0,0,37,46
LAST CHANCE,14,436,14_436,465,0,0,0,1354,19,0,0,0,1,23930,0,29819,284,0,0,152,258
PINE MOUNTAIN,14,423,14_423,466,0,0,0,0,0,0,0,0,0,38419,0,16809,293,0,0,55,264
PINE MOUNTAIN,14,423,14_423,467,0,0,0,0,0,0,0,15,0,28358,0,27134,270,0,0,7,40
PINE MOUNTAIN,14,423,14_423,468,0,0,0,0,0,0,0,0,0,34868,0,20218,185,9,0,46,494
PINE MOUNTAIN,14,423,14_423,469,0,0,0,0,0,0,0,15,0,21705,0,33755,0,0,0,44,306
PINE MOUNTAIN,14,423,14_423,470,0,0,0,537,22,1,0,0,0,3555,0,51677,5,0,0,30,0
CHOLLA GARD.,14,907,14_907,471,0,0,0,153,223,0,0,522,0,0,0,53812,1121,0,0,0,0
CHOLLA GARD.,14,907,14_907,472,0,0,0,605,113,0,0,6,0,0,0,51344,3753,0,0,0,0
CHOLLA GARD.,14,907,14_907,473,0,0,0,777,100,0,0,0,0,0,0,42220,12724,0,0,0,0
CHOLLA GARD.,14,907,14_907,474,0,0,0,769,14,0,0,70,0,0,0,39104,15879,0,0,0,0
CHOLLA GARD.,14,907,14_907,475,0,0,0,419,49,0,0,0,0,100,0,53292,1968,0,0,0,0
GROVER,17,205,17_205,476,0,0,0,610,81,0,0,636,0,0,0,59,52522,0,1925,0,0
GROVER,17,205,17_205,477,0,20,0,1501,356,32,4,557,0,0,0,0,52388,130,815,1,31
GROVER,17,205,17_205,478,0,28,0,1567,30,4,4,261,6,0,1,0,32966,757,20054,92,55
GROVER,17,205,17_205,479,0,528,0,789,14,2,0,0,0,0,0,0,54353,0,0,5,132
GROVER,17,205,17_205,480,0,1,0,621,43,0,0,257,0,0,0,0,54906,0,0,0,0
ROCKPORT,17,901,17_901,481,0,0,0,601,6,0,0,0,0,0,0,2544,52253,0,412,0,11
ROCKPORT,17,901,17_901,482,0,0,0,551,7,0,0,0,0,0,0,1776,53449,0,0,36,13
ROCKPORT,17,901,17_901,483,0,0,0,546,10,0,0,0,0,0,0,1093,54186,0,0,0,0
ROCKPORT,17,901,17_901,484,0,0,0,691,49,0,0,110,0,0,0,948,54025,0,0,0,0
